Mode,Line,Trip purpose: Home-based work,Trip purpose: Home-based school,Trip purpose: Home-based social activity,Trip purpose: Home-based other,Trip purpose: Non-home-based,Count: Trip purpose,Trip frequency: 6-7 days a week,Trip frequency: 5 days a week,Trip frequency: 3-4 days a week,Trip frequency: 1-2 days a week,Trip frequency: 1-3 days a month,Trip frequency: Less than once a month,Count: Trip frequency,Fare: Monthly pass,Fare: Pay-per-ride,Fare: 1-day or 7-day LinkPass,Fare: Other,Count: Fare,Monthly pass type: Reduced-fare pass,Monthly pass type: Local Bus,Monthly pass type: LinkPass or Express Bus,Monthly pass type: Commuter rail or ferry,Count: Monthly pass type,Pay-per-ride type: Full cash fare on board,Pay-per-ride type: Reduced fare,Pay-per-ride type: mTicket (single/multi-ride),Pay-per-ride type: CharlieCard (plastic),Pay-per-ride type: CharlieTicket (paper),Count: Pay-per-ride type,Access to first MBTA service: Walked or bicycled,Access to first MBTA service: Drove alone,Access to first MBTA service: Carpooled,Access to first MBTA service: Dropped off by personal vehicle,Access to first MBTA service: Dropped off by other vehicle,Count: Access to first MBTA service,Previous transit mode: Bus or Silver Line,Previous transit mode: Rail rapid transit,Previous transit mode: Commuter rail or ferry,Count: Previous transit mode,Use alternative modes: Yes,Use alternative modes: No,Count: Use alternative modes,Alternative modes: Walk,Alternative modes: Bicycle,Alternative modes: Drive alone,Alternative modes: Drive or ride in a carpool,Alternative modes: Take a taxi or use a rideshare company,Alternative modes: Take a private shuttle or other transit,Alternative modes: Take a different MBTA service,Alternative modes: Other,Count: Alternative modes,Usable household vehicles: 0,Usable household vehicles: 1,Usable household vehicles: 2,Usable household vehicles: 3 or more,Count: Usable household vehicles,Vehicles per capita: None,Vehicles per capita: 0.01-0.49,Vehicles per capita: 0.50-0.99,Vehicles per capita: 1.00-1.49,Vehicles per capita: 1.50-1.99,Vehicles per capita: 2 or more,Count: Vehicles per capita,Valid driver's license: Yes,Valid driver's license: No,Count: Valid driver's license,"Household income: Less than $14,500","Household income: $14,500 to $28,999","Household income: $29,000 to $43,499","Household income: $43,500 to $57,999","Household income: $58,000 to $75,999","Household income: $76,000 to $108,499","Household income: $108,500 to $151,999","Household income: $152,000 or more",Household income: Prefer not to say,Count: Household income,Low-income classification: Yes,Low-income classification: No,Count: Low-income classification,Race: American Indian or Alaska Native,Race: Asian,Race: Black or African American,Race: Native Hawaiian or other Pacific Islander,Race: White,Race: Other,Race: Prefer not to say,Count: Race,Hispanic or Latino/Latina: Yes,Hispanic or Latino/Latina: No,Hispanic or Latino/Latina: Prefer not to say,Count: Hispanic or Latino/Latina,Minority classification: Yes,Minority classification: No,Count: Minority classification,Age: Under 18,Age: 18 to 21,Age: 22 to 34,Age: 35 to 44,Age: 45 to 64,Age: 65 or over,Count: Age,Gender: Man,Gender: Woman,Gender: Other,Gender: Prefer not to say,Count: Gender,Ability to understand English: Always,Ability to understand English: Often,Ability to understand English: Sometimes,Ability to understand English: Never,Ability to understand English: Prefer not to say,Count: Ability to understand English
Bus,120 and 121,0.652445369,0.052722858,0.031564343,0.231356226,0.031564343,190,0.149368648,0.504773637,0.130890052,0.14012935,0.046812442,0.02802587,214,0.704645323,0.181104834,0.104519774,0.009416196,210,0.324276169,0.013363029,0.648552339,0.013363029,148,0,0.367417678,0,0.578856153,0.051993068,38,0.991631799,0,0,0,0.007845188,126,0.094976452,0.905023548,0,84,0.600197759,0.400131839,200,0.361931818,0.06875,0.138068182,0.172159091,0.241477273,0,0.327840909,0,116,0.528833967,0.346007605,0.096007605,0.028833967,208,0.499816917,0.21127792,0.233247895,0.055657268,0,0,180,0.594527363,0.405783582,212,0.137318255,0.156704362,0.147011309,0.088206785,0.107915994,0.117609047,0.058804523,0.019709208,0.166720517,204,0.529274913,0.470725087,170,0.050098879,0.020105471,0.119973632,0,0.720171391,0.170072512,0.020105471,200,0.35003296,0.640079103,0.009887937,200,0.449901121,0.550098879,200,0.037978657,0.037978657,0.333333333,0.095103578,0.304770873,0.19052103,210,0.282960199,0.707711443,0,0.009328358,212,0.884664132,0.067173638,0.028833967,0,0.019328264,208
Bus,201 and 202,0.745310958,0.049358342,0.029615005,0.11846002,0.05923001,204,0.075938567,0.58447099,0.161262799,0.093003413,0.034129693,0.051194539,236,0.666953528,0.171256454,0.15404475,0.008605852,234,0.230967742,0.025806452,0.743225806,0,156,0.050251256,0.201005025,0,0.648241206,0.100502513,40,0.984025559,0,0,0.015974441,0,126,0.065913371,0.935969868,0,107,0.593054319,0.406945681,226,0.364217252,0.126198083,0.047923323,0.222044728,0.158146965,0,0.349840256,0,126,0.453528399,0.36746988,0.136833046,0.04302926,234,0.449676824,0.192982456,0.284395199,0.072945522,0,0,218,0.579526227,0.420473773,238,0.15404475,0.111015491,0.136833046,0.102409639,0.136833046,0.136833046,0.060240964,0.025817556,0.136833046,234,0.46560319,0.53439681,202,0.025817556,0.067986231,0.265060241,0.034423408,0.573149742,0.060240964,0.034423408,234,0.088948787,0.866127583,0.04492363,224,0.463860933,0.536139067,220,0.025380711,0.066835871,0.243654822,0.218274112,0.335871404,0.109137056,238,0.41552901,0.576791809,0.008532423,0,236,0.94112628,0.017064846,0.017064846,0,0.02559727,236
Bus,210 and 212,0.648063781,0.132118451,0.033029613,0.111617312,0.077448747,182,0.09015544,0.619689119,0.099481865,0.070466321,0.079792746,0.040414508,200,0.676439791,0.232460733,0.071204188,0.019895288,198,0.284829721,0.105263158,0.583591331,0.029411765,134,0.045045045,0.216216216,0,0.738738739,0,46,0.948214286,0.008928571,0,0,0.042857143,116,0.336787565,0.663212435,0,80,0.582010582,0.419047619,196,0.263636364,0.018181818,0.174545455,0.350909091,0.210909091,0,0.332727273,0,114,0.4,0.410362694,0.129533679,0.060103627,200,0.393480792,0.246798603,0.258440047,0.089639115,0.011641444,0,178,0.609326425,0.389637306,200,0.10984456,0.139896373,0.120207254,0.040414508,0.10984456,0.099481865,0.060103627,0.049740933,0.269430052,200,0.507102273,0.492897727,146,0.029774127,0.217659138,0.138603696,0,0.485626283,0.079055441,0.098562628,202,0.096989967,0.838350056,0.064659978,186,0.522891566,0.477108434,172,0.079055441,0.019507187,0.257700205,0.128336756,0.406570842,0.108829569,202,0.323560209,0.636649215,0.010471204,0.030366492,198,0.901437372,0.040041068,0.019507187,0.01026694,0.029774127,202
Bus,214 and 216,0.598528639,0.196531792,0.025748818,0.111403048,0.06831319,234,0.176311031,0.529385172,0.198462929,0.073688969,0.014918626,0.007233273,272,0.697921274,0.259177355,0.021671827,0.021671827,278,0.226235741,0.113434728,0.649556401,0.010139417,194,0,0.139931741,0,0.860068259,0,72,0.981552652,0,0,0.012298232,0.006149116,160,0.243632337,0.756367663,0,111,0.548983364,0.451016636,266,0.197402597,0.056277056,0.168831169,0.352380952,0.182683983,0.07012987,0.23982684,0.042424242,142,0.328398385,0.481830417,0.153432032,0.036339166,274,0.311335013,0.262468514,0.262468514,0.16372796,0,0,244,0.575409111,0.424590889,278,0.154611212,0.103074141,0.073688969,0.103074141,0.088155515,0.139692586,0.12522604,0.051537071,0.161844485,272,0.394609164,0.604851752,228,0.058322118,0.167788246,0.087483176,0,0.612830866,0.029161059,0.094661283,274,0.045987799,0.839511966,0.114500235,262,0.378099174,0.621900826,238,0.08030507,0.036339166,0.379542396,0.145805294,0.284432481,0.073126963,274,0.417514374,0.568332596,0,0.014595312,278,0.934051144,0.014804845,0.043965904,0,0.007178107,274
Bus,217 and 245,0.824324324,0.098455598,0,0.038610039,0.038610039,102,0.089630931,0.53602812,0.159929701,0.089630931,0.072056239,0.052724077,112,0.612334802,0.298091043,0.044052863,0.044052863,134,0.21822542,0,0.779376499,0,82,0.098522167,0.147783251,0,0.699507389,0.049261084,40,0.984615385,0,0,0.015384615,0,64,0.338289963,0.661710037,0,53,N/A,N/A,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76,0.307110439,0.36913767,0.199697428,0.122541604,130,0.288333333,0.236666667,0.288333333,0.17,0.016666667,0,118,0.577572965,0.420890937,128,0.082258065,0.098387097,0.146774194,0.098387097,0.114516129,0.146774194,0.114516129,0.032258065,0.164516129,122,0.391891892,0.608108108,102,0.015128593,0.137670197,0.214826021,0,0.568835098,0.045385779,0.077155825,130,N/A,N/A,N/A,118,N/A,N/A,110,0.03125,0.046875,0.2703125,0.159375,0.35,0.1421875,126,0.322239032,0.645990923,0,0.030257186,130,0.922844175,0.015128593,0.045385779,0.015128593,0,130
Bus,22 and 29,0.572287145,0.138341681,0.018920423,0.188870339,0.081803005,318,0.170420269,0.522722703,0.113613513,0.056806756,0.039815001,0.096621757,352,0.683663267,0.220355929,0.079084183,0.016996601,354,0.297601638,0.107487569,0.570342205,0.02486107,242,0.051270417,0.256805808,0,0.666515426,0.025862069,78,0.94848787,0,0,0.004652709,0.04702559,213,0.335830535,0.656936192,0.007233273,137,0.620665107,0.379334893,348,0.213009995,0.083401606,0.111092905,0.213009995,0.213009995,0.083401606,0.472226774,0.009339669,216,0.538031667,0.333333333,0.105246818,0.023388182,342,0.526309662,0.256577416,0.144703143,0.065774156,0,0.006635623,304,0.529012346,0.470884774,344,0.181310152,0.163717272,0.245575908,0.116940909,0.064369244,0.058470454,0.005898789,0.011694091,0.152023181,342,0.696607274,0.303392726,290,0.057794599,0.034676759,0.67051964,0.01155892,0.138707038,0.150265957,0.046235679,346,0.229830732,0.726753133,0.04352605,322,0.906902616,0.093207298,322,0.074325008,0.120032359,0.251390434,0.188593387,0.297198908,0.068561027,350,0.298891488,0.689616597,0,0.011491915,348,0.924382716,0.029115226,0.029115226,0,0.017489712,344
Bus,220 and 221,0.75922565,0.056866304,0.064125832,0.085299456,0.035087719,282,0.130992196,0.56187291,0.150501672,0.052396878,0.084726867,0.019509476,306,0.675526024,0.240310078,0.07807309,0.006644518,308,0.13442623,0.105737705,0.67295082,0.086885246,208,0.02764977,0.297235023,0,0.647465438,0.02764977,74,0.790526316,0.055789474,0.018947368,0.055789474,0.08,162,0.20705347,0.766780432,0.027303754,150,0.516821346,0.483178654,294,0.1272509,0.042016807,0.238895558,0.282112845,0.1272509,0.014405762,0.337334934,0,142,0.337763012,0.42192691,0.168881506,0.071428571,308,0.314836449,0.226051402,0.308411215,0.137266355,0.013434579,0,292,0.594760312,0.405239688,306,0.14768174,0.100744133,0.107613051,0.113909559,0.093875215,0.140812822,0.07384087,0.053806525,0.167716085,298,0.427097662,0.572902338,248,0.012987013,0.132693394,0.053077357,0,0.728402033,0.039525692,0.053077357,302,0.061484919,0.856728538,0.081786543,294,0.283895608,0.716740929,268,0.012906846,0.033108866,0.355218855,0.131874299,0.309203143,0.157687991,304,0.467331118,0.486710963,0,0.045404208,308,0.902547065,0.03875969,0.03875969,0.006644518,0.012735327,308
Bus,236 and 238,0.701850925,0.07903952,0.044022011,0.132066033,0.044022011,228,0.138657306,0.569548047,0.138657306,0.030715226,0.076788065,0.046072839,260,0.640819964,0.265597148,0.062388592,0.031194296,256,0.195410292,0.02433936,0.755910987,0.02433936,164,0.030201342,0.295302013,0,0.588926174,0.088926174,68,0.93220339,0,0,0.020030817,0.046995378,148,0.203765227,0.757475083,0.03875969,103,0.597056118,0.403403864,248,0.188751926,0.013867488,0.134822804,0.297380586,0.256548536,0.040832049,0.378274268,0,148,0.343978102,0.439781022,0.183850365,0.031934307,250,0.321924603,0.234623016,0.312996032,0.121527778,0,0.008928571,230,0.581343943,0.418656057,258,0.086663673,0.110013471,0.070947463,0.126178716,0.086663673,0.141894926,0.070947463,0.055231253,0.251908397,254,0.357743097,0.642256903,190,0.031194296,0.156417112,0.148395722,0.015597148,0.546791444,0.039215686,0.109180036,256,0.058460076,0.833174905,0.108365019,240,0.440607012,0.559916274,218,0.030715226,0.046072839,0.384817903,0.222904783,0.20754717,0.107503291,260,0.448585541,0.527615626,0,0.023798833,254,0.953927161,0.030715226,0,0.015357613,0,260
Bus,24 and 33,0.533395176,0.199907236,0.013450835,0.200371058,0.05380334,150,0.188216039,0.529459902,0.141162029,0.058919804,0.04705401,0.035188216,170,0.574782609,0.274782609,0.137391304,0.012608696,160,0.43570348,0.04387292,0.41301059,0.10892587,92,0,0.137658228,0,0.863924051,0,44,0.946293495,0,0,0,0.054462935,92,0.512173913,0.412173913,0.074782609,80,0.678674948,0.321325052,168,0.163820367,0.036685642,0.091081594,0.309297913,0.182163188,0.018342821,0.50917141,0.018342821,110,0.368944099,0.392960663,0.202484472,0.035610766,168,0.359925788,0.480055659,0.146567718,0.013450835,0,0,150,0.409891031,0.59052808,166,0.192239072,0.089652096,0.140945584,0.153880464,0.064228368,0.064228368,0.051293488,0,0.24353256,156,0.559551887,0.441037736,118,0.036471586,0.048770144,0.695080577,0,0.122137405,0.072943172,0.08524173,164,0.128456735,0.782337199,0.089652096,156,0.921860885,0.077687444,154,0.105973813,0.09410802,0.352700491,0.09410802,0.235270049,0.117839607,170,0.388297872,0.588379705,0,0.023731588,170,0.940372671,0.012008282,0.047619048,0,0,168
Bus,34/34E,0.728071782,0.058231093,0.058231093,0.116645303,0.038820729,412,0.127820844,0.529715762,0.159862188,0.091300603,0.045650301,0.045650301,438,0.693627867,0.207136788,0.094647409,0.004587935,444,0.169034787,0.084517393,0.675404214,0.071533562,308,0.022149303,0.196062346,0,0.761279737,0.022149303,92,0.941842188,0.033322854,0.004086765,0.012574662,0.00817353,240,0.220687212,0.746369111,0.032943677,213,0.582626752,0.417373248,436,0.111077844,0.08742515,0.198502994,0.206287425,0.230239521,0.04760479,0.444311377,0,252,0.305943152,0.44754522,0.178122308,0.068561585,438,0.294696555,0.183524695,0.285037361,0.222161473,0.009659194,0.004920722,414,0.719528849,0.280641857,442,0.077691645,0.123341947,0.109560724,0.127820844,0.095951766,0.136950904,0.127820844,0.041171404,0.159862188,438,0.369618696,0.630381304,368,0.022805213,0.045438957,0.213648834,0.00462963,0.586419753,0.109053498,0.077331962,440,0.11316726,0.811209964,0.07544484,424,0.415360805,0.584639195,390,0.013781223,0.073040482,0.315073213,0.155211025,0.360723514,0.082170543,438,0.369413764,0.599150382,0.004587935,0.027017842,444,0.95516833,0.022500423,0,0.004567755,0.017932668,446
Bus,40 and 50,0.677750611,0.13202934,0.016625917,0.141320293,0.033251834,242,0.17570009,0.51897019,0.15266486,0.06865402,0.038392051,0.04561879,262,0.68175706,0.227252353,0.075750784,0.015239803,264,0.244575937,0.033530572,0.666666667,0.055884287,180,0.067061144,0.134122288,0,0.800788955,0,60,0.97106383,0.014468085,0,0.006808511,0.006808511,139,0.197458456,0.784946237,0.016617791,121,0.589449541,0.411009174,258,0.13151751,0.105058366,0.184435798,0.184435798,0.223346304,0.013229572,0.447470817,0,152,0.261720528,0.515248066,0.153846154,0.069185253,260,0.24600939,0.333333333,0.317370892,0.095305164,0.007981221,0,252,0.61833785,0.38166215,262,0.09168925,0.07633243,0.08401084,0.09936766,0.09936766,0.114724481,0.12195122,0.08401084,0.22899729,262,0.326889279,0.673110721,202,0,0.023754075,0.299021891,0.007918025,0.511877038,0.110386586,0.07079646,254,0.170642202,0.767431193,0.061926606,258,0.508382643,0.491617357,240,0.090990587,0.038099507,0.378753922,0.189601076,0.242492156,0.060510982,264,0.390661119,0.601479427,0,0.007859454,256,0.95438121,0.02303523,0.01535682,0,0.00767841,262
Bus,411 and 430,0.614222782,0.073001888,0.062303335,0.198237885,0.05223411,192,0.194652406,0.468983957,0.114973262,0.14171123,0.035294118,0.044385027,226,0.775924256,0.178990081,0.030207394,0.014878269,268,0.173155142,0.067402673,0.750145264,0.009877978,208,0.083123426,0.251889169,0,0.667506297,0,48,0.928433269,0.007736944,0.007736944,0.02417795,0.031914894,125,0.166489926,0.833510074,0,114,0.581264637,0.418735363,258,0.240128928,0.079774376,0.133763094,0.173247381,0.226430298,0.01369863,0.466559226,0.01369863,150,0.419741697,0.381918819,0.144833948,0.053505535,262,0.389656938,0.178187404,0.313364055,0.101894521,0.016897081,0,236,0.595479705,0.404520295,262,0.070349386,0.125118036,0.070349386,0.070349386,0.117091596,0.148253069,0.078375826,0.023607177,0.296978281,256,0.377852349,0.622147651,180,0.007723762,0.180372558,0.112676056,0,0.586551567,0.090413448,0.052703317,266,0.132301548,0.793310035,0.074388417,242,0.499725426,0.499725426,220,0.051924799,0.037153089,0.385407341,0.133393017,0.296329454,0.096239928,270,0.470243463,0.5,0,0.029756537,268,0.908924485,0.045308924,0.03020595,0,0.015102975,264
Bus,42 and 44,0.585418464,0.162640207,0.016177739,0.170405522,0.064926661,246,0.237449895,0.489215499,0.136667303,0.035884711,0.028822294,0.071960298,278,0.737968893,0.179322964,0.075937786,0.006953339,290,0.336226134,0.149516489,0.514009422,0,214,0.03877551,0.230612245,0,0.730612245,0,52,0.963442252,0,0,0.018440634,0.018440634,164,0.675066313,0.324933687,0,120,0.622248428,0.377751572,270,0.345561743,0.061578775,0.098919096,0.148051097,0.271536194,0.061578775,0.395021291,0.012446774,162,0.529457667,0.2941865,0.139680062,0.036675771,272,0.546938776,0.264852608,0.145351474,0.034240363,0,0.00861678,234,0.456642953,0.543549317,276,0.183769021,0.169137729,0.161724542,0.058915334,0.080959813,0.080959813,0.022044479,0.022044479,0.220639875,272,0.660325407,0.339674593,212,0.043764524,0.043764524,0.613090627,0.014523625,0.116769946,0.138652208,0.102246321,274,0.201563143,0.713286713,0.085355821,258,0.909960853,0.090256633,244,0.070440957,0.098654709,0.218236173,0.154895366,0.331091181,0.126681614,284,0.242941065,0.735645253,0,0.021413682,280,0.949608704,0.021569002,0.007253293,0.014315709,0.007253293,278
Bus,"424/424W, 450, and 456",0.652071006,0.079881657,0.043195266,0.137278107,0.086982249,276,0.151410193,0.478476002,0.181593271,0.054428501,0.072736269,0.060366155,330,0.445435827,0.529169526,0.025394647,0,238,0.018489985,0.036979969,0.791987673,0.151001541,106,0.127107652,0.221789883,0,0.651102464,0,126,0.971362229,0.004643963,0,0.018575851,0.004643963,211,0.265940902,0.66718507,0.066874028,105,0.620155039,0.379844961,316,0.224166667,0.040833333,0.1325,0.194166667,0.204166667,0.02,0.48,0,196,0.422413793,0.384888438,0.167849899,0.02484787,322,0.415890411,0.221369863,0.248219178,0.113972603,0,0,298,0.512096774,0.487399194,324,0.18734048,0.15007657,0.156202144,0.087289433,0.118938234,0.112302195,0.031138336,0.006125574,0.15007657,320,0.580780781,0.419219219,272,0.049395161,0.036794355,0.184979839,0.006048387,0.580141129,0.123487903,0.074092742,324,0.19517206,0.748330765,0.056497175,318,0.479306488,0.520693512,292,0.042302017,0.066404329,0.222823414,0.150516478,0.38563699,0.132316773,332,0.408366534,0.579183267,0,0.011952191,328,0.926792829,0.054780876,0.018426295,0,0,328
Bus,426/426W and 428,0.825194229,0.034961154,0.013873474,0.084350721,0.041620422,286,0.083973374,0.65796211,0.154633897,0.038914491,0.032258065,0.032258065,310,0.65904991,0.288033674,0.037883343,0.015033073,264,0,0,1,0,174,0.052192067,0.183716075,0,0.736951983,0.027139875,76,0.913439636,0.05770691,0,0.023538345,0.004555809,209,0.251602564,0.746794872,0,99,0.612010444,0.387989556,304,0.088132635,0.021815009,0.186736475,0.208551483,0.121291449,0.054973822,0.616055846,0.011343805,182,0.183091286,0.346473029,0.352697095,0.117738589,306,0.177105832,0.177105832,0.360691145,0.272138229,0,0.01349892,294,0.779381443,0.220618557,308,0.101340483,0.060589812,0.067560322,0.101340483,0.128150134,0.195710456,0.087935657,0.067560322,0.189276139,296,0.283068783,0.716269841,240,0.026638253,0.05380927,0.074054342,0,0.718167288,0.114011721,0.067128396,298,0.153439153,0.773015873,0.073544974,300,0.318636096,0.681363904,270,0.012800819,0.032258065,0.290322581,0.154633897,0.432155658,0.077316948,310,0.412698413,0.573988735,0,0.012800819,310,0.922164948,0.052061856,0.012886598,0.006701031,0.006701031,308
Bus,"434, 435, and 436",0.631661442,0.039184953,0.039184953,0.197492163,0.09169279,152,0.061002179,0.511982571,0.231663036,0.073347858,0.0486565,0.073347858,164,0.444117647,0.505882353,0.025,0.025,162,0.139072848,0.332781457,0.362582781,0.167218543,72,0,0.244186047,0,0.757267442,0,82,0.967229394,0.007944389,0,0.016881827,0.007944389,120,0.610465116,0.194767442,0.194767442,41,0.65003723,0.34996277,160,0.113483146,0.038202247,0.113483146,0.37752809,0.264044944,0.019101124,0.339325843,0.038202247,106,0.407352941,0.419852941,0.086764706,0.086764706,162,0.405470636,0.256637168,0.283990346,0.040225261,0,0.013676589,148,0.487714073,0.512285927,160,0.149664929,0.187639613,0.137751303,0.037230082,0.037230082,0.112434847,0.062546538,0,0.274758004,160,0.655030801,0.344969199,116,0.051817479,0.026295437,0.24671307,0.013147718,0.649651972,0.129930394,0.03866976,154,0.191680261,0.794453507,0.013866232,146,0.443404255,0.557446809,140,0.024691358,0.073347858,0.195352215,0.109658678,0.438634713,0.158315178,164,0.317356572,0.658678286,0.012345679,0.012345679,164,0.962962963,0.024691358,0.012345679,0,0,164
Bus,448 and 449,0.935185185,0.021604938,0.021604938,0.021604938,0,96,0.039393939,0.775757576,0.121212121,0.021212121,0.021212121,0.021212121,98,0.78021978,0.21978022,0,0,54,0,0,0.809859155,0.190140845,42,0,0,0,1,0,12,0.982832618,0.012875536,0,0,0,69,0.099009901,0.871287129,0.02970297,30,N/A,N/A,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,54,0.181008902,0.480712166,0.278931751,0.059347181,100,0.192429022,0.233438486,0.362776025,0.211356467,0,0,94,0.818181818,0.184848485,98,0,0.061728395,0.083333333,0.083333333,0.040123457,0.206790123,0.061728395,0.206790123,0.25,96,0.193415638,0.802469136,72,0.020771513,0.059347181,0.059347181,0,0.738872404,0.080118694,0.038575668,100,0.196774194,0.783870968,0.022580645,92,0.267326733,0.732673267,90,0.020771513,0.038575668,0.118694362,0.21958457,0.540059347,0.059347181,100,0.459940653,0.519287834,0,0.020771513,100,0.979228487,0.020771513,0,0,0,100
Bus,451 and 465,N/A,N/A,N/A,N/A,N/A,90,0.096842105,0.326315789,0.191578947,0.191578947,0.134736842,0.056842105,104,0.320175439,0.679824561,0,0,100,0.376712329,0.123287671,0.246575342,0.253424658,32,0.058064516,0.174193548,0,0.735483871,0.029032258,68,0.929032258,0.016129032,0,0.029032258,0.032258065,68,0.814569536,0,0.178807947,33,N/A,N/A,102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48,0.607296137,0.274678112,0.079399142,0.038626609,102,0.63310962,0.123042506,0.203579418,0.020134228,0,0.020134228,98,N/A,N/A,104,0.223713647,0.203579418,0.203579418,0.102908277,0.020134228,0.060402685,0.082774049,0,0.102908277,98,0.7039801,0.2960199,88,0.060402685,0,0.060402685,0,0.776286353,0.082774049,0.143176734,98,0.061643836,0.874429224,0.061643836,96,0.179775281,0.820224719,78,N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,N/A,N/A,100,0.941052632,0,0,0.018947368,0.037894737,104
Bus,455 and 459,0.516828721,0.076290202,0.050860135,0.237845924,0.11854899,236,0.109536082,0.452641753,0.167847938,0.116945876,0.058311856,0.09503866,274,0.479727305,0.471474704,0.040545389,0.008252601,246,0.204188482,0.203440539,0.492146597,0.101720269,118,0.103500761,0.137747336,0,0.741248097,0.017503805,116,0.972805344,0.005248092,0,0.016221374,0.005248092,185,0.390466531,0.506085193,0.103448276,87,0.666557699,0.333442301,270,0.193079238,0.113841525,0.124874624,0.250250752,0.204613842,0.011534604,0.488465396,0,176,0.441957147,0.398464982,0.10137512,0.057882955,276,0.43642732,0.190542907,0.22206655,0.134851138,0.015761821,0,252,0.547358247,0.452641753,274,0.207257274,0.177835894,0.140895718,0.074207257,0.088917947,0.111147434,0.044458974,0.029748284,0.125858124,270,0.601720269,0.398279731,236,0.007575758,0.044795784,0.201581028,0.007575758,0.552371542,0.156785244,0.097167325,268,0.199932111,0.746096402,0.053971487,260,0.517615176,0.482384824,228,0.01439079,0.08698433,0.210105532,0.094339623,0.44931244,0.144867285,276,0.395555556,0.582539683,0,0.021587302,278,0.884761905,0.064761905,0.043174603,0,0.007301587,278
Bus,5 and 10,0.781315605,0.05003499,0.006298111,0.094121763,0.068929321,320,0.077774053,0.652698626,0.113643983,0.077774053,0.041904123,0.03586993,334,0.788208169,0.188405797,0.017786561,0.005928854,340,0.134559131,0.074801504,0.567070623,0.223986628,268,0.031468531,0.188811189,0,0.75,0.031468531,64,0.962670873,0.004731861,0,0.004731861,0.028391167,213,0.134524929,0.66321731,0.201317027,119,0.606040041,0.393959959,330,0.277161863,0.019955654,0.168514412,0.128603104,0.118625277,0.009977827,0.564301552,0.019955654,202,0.369528334,0.412283678,0.157448252,0.060739735,330,0.358937545,0.134601579,0.320531228,0.160445083,0.019382627,0.006460876,312,0.781812012,0.218187988,330,0.049124012,0.055307454,0.098248025,0.079697698,0.135005153,0.141188595,0.165578839,0.085881141,0.190312607,326,0.249787956,0.749787956,264,0.018776078,0.068150209,0.124130737,0,0.664464534,0.055980529,0.093184979,322,0.095577746,0.82168331,0.082738944,314,0.324132492,0.67626183,284,0.023946037,0.012141653,0.38549747,0.144688027,0.355480607,0.078246206,332,0.2304038,0.739395996,0,0.030200204,330,0.951770658,0.018212479,0.018212479,0,0.012141653,332
Bus,70/70A,0.793474915,0.04432133,0.026623576,0.082640813,0.053093259,678,0.101410935,0.622574956,0.115520282,0.070399765,0.039388595,0.050705467,710,0.706263817,0.254237288,0.033898305,0.00560059,708,0.075959933,0.215984975,0.667779633,0.040066778,500,0.022028986,0.100289855,0,0.844637681,0.033623188,180,0.962946124,0.004319163,0,0.010911571,0.021823142,459,0.506125898,0.46556823,0.028305872,247,0.595446321,0.404553679,692,0.172449242,0.177332305,0.157543048,0.142893858,0.211770753,0.068876895,0.423541506,0.004883063,406,0.442837979,0.402891638,0.119988076,0.034282307,700,0.439367589,0.145454545,0.284901186,0.124268775,0.006007905,0,660,0.715873722,0.284126278,704,0.058259811,0.081685427,0.148767873,0.096288409,0.107849103,0.125342257,0.122452084,0.061302099,0.19820505,686,0.360083476,0.639916524,550,0.016996748,0.118977239,0.110552764,0.005616317,0.668637304,0.067986994,0.062370677,706,0.074160087,0.860659545,0.065335191,674,0.347067619,0.65276624,628,0.002824019,0.045630202,0.453032105,0.185196195,0.247919144,0.065546968,702,0.403438565,0.551207944,0.002816066,0.042685638,704,0.931435385,0.051423461,0.014309137,0,0.002832017,700
Bus,712 and 713,N/A,N/A,N/A,N/A,N/A,78,N/A,N/A,N/A,N/A,N/A,N/A,80,N/A,N/A,N/A,N/A,82,N/A,N/A,N/A,N/A,70,N/A,N/A,N/A,N/A,N/A,6,N/A,N/A,N/A,N/A,N/A,43,0,1,0,41,N/A,N/A,76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,N/A,N/A,N/A,N/A,78,N/A,N/A,N/A,N/A,N/A,N/A,76,N/A,N/A,82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,82,N/A,N/A,62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80,N/A,N/A,N/A,80,N/A,N/A,72,N/A,N/A,N/A,N/A,N/A,N/A,82,N/A,N/A,N/A,N/A,82,N/A,N/A,N/A,N/A,N/A,82
